LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,Blmngtn,Blueste,BrDale,BrkSide,ClearCr,CollgCr,Crawfor,Edwards,Gilbert,IDOTRR,MeadowV,Mitchel,Names,NoRidge,NPkVill,NriddgHt,NWAmes,OLDTown,SWISU,Sawyer,SawyerW,Somerst,StoneBr,Timber,Veenker,Bsmt Qual,Sale Price
-0.214283936312733,0.655977475387156,-0.509958226840763,1.04728239096389,0.897564760954634,0.616600020269894,-0.934143309800524,-0.455494513008863,-0.796337764038638,1.21737925556831,0.443121168608125,0.786267258741205,1.23472396091756,0.168939692688953,1.00059834823049,-0.924861418485825,0.309120229773172,0.355415994585589,-0.739330607501096,0.208590535209647,-0.359104974201182,-0.098584374799498,-0.058732180418572,-0.102079973198473,-0.195416238400454,-0.12392677448822,3.14451654923191,-0.190625750851271,-0.265092340298021,-0.245219150219052,-0.178680054030474,-0.113503585439344,-0.201959617535172,-0.423856371642796,-0.155871661192766,-0.089272217783322,-0.245219150219052,-0.217156594707027,-0.299192001024252,-0.129527778442214,-0.233988980608079,-0.211896468196532,-0.258343823600094,-0.133584258048468,-0.159308317063158,-0.09120807874674,0.581693187735884,0.361250510587032
-0.066743436275047,-0.060082021018944,2.18960219243036,0.155385604707363,-0.395236728095738,1.2392861754742,-0.629475747164021,0.511364680598769,0.285392586986941,-0.78605111187091,-0.478621576965858,0.786267258741205,-0.75451552847206,0.168939692688953,-0.286043259841261,0.629761127731967,0.309120229773172,-0.055486180624626,1.62084059698844,-0.706743371869534,-0.359104974201182,-0.098584374799498,-0.058732180418572,-0.102079973198473,-0.195416238400454,-0.12392677448822,-0.31790455079323,-0.190625750851271,-0.265092340298021,-0.245219150219052,-0.178680054030474,-0.113503585439344,-0.201959617535172,-0.423856371642796,-0.155871661192766,-0.089272217783322,-0.245219150219052,-0.217156594707027,-0.299192001024252,-0.129527778442214,-0.233988980608079,-0.211896468196532,-0.258343823600094,-0.133584258048468,-0.159308317063158,10.9601707960666,0.581693187735884,0.015712832571693
0.144945107257285,0.655977475387156,-0.509958226840763,0.981215962352293,0.849683224323139,0.112956806501702,-0.28842996809331,-0.303083211553473,-0.625818693926231,1.24553050194919,0.599488241517997,0.786267258741205,1.23472396091756,0.168939692688953,-0.286043259841261,0.629761127731967,0.309120229773172,0.635576568592553,-0.739330607501096,-0.076513468634688,-0.359104974201182,-0.098584374799498,-0.058732180418572,-0.102079973198473,-0.195416238400454,-0.12392677448822,3.14451654923191,-0.190625750851271,-0.265092340298021,-0.245219150219052,-0.178680054030474,-0.113503585439344,-0.201959617535172,-0.423856371642796,-0.155871661192766,-0.089272217783322,-0.245219150219052,-0.217156594707027,-0.299192001024252,-0.129527778442214,-0.233988980608079,-0.211896468196532,-0.258343823600094,-0.133584258048468,-0.159308317063158,-0.09120807874674,0.581693187735884,0.55321588726222
-0.073158240624512,0.655977475387156,-0.509958226840763,-1.85964046794627,-0.682525947884709,-0.505150774031988,-0.047424284216674,-0.69363717153291,-0.516579914635471,0.987477410124468,0.457523399007719,-1.02694859250338,-0.75451552847206,0.168939692688953,0.357277544194614,0.629761127731967,1.62333313646964,0.7943342271965,-0.739330607501096,-0.181551785840496,3.87762989854846,-0.098584374799498,-0.058732180418572,-0.102079973198473,-0.195416238400454,-0.12392677448822,-0.31790455079323,5.24407702832026,-0.265092340298021,-0.245219150219052,-0.178680054030474,-0.113503585439344,-0.201959617535172,-0.423856371642796,-0.155871661192766,-0.089272217783322,-0.245219150219052,-0.217156594707027,-0.299192001024252,-0.129527778442214,-0.233988980608079,-0.211896468196532,-0.258343823600094,-0.133584258048468,-0.159308317063158,-0.09120807874674,-0.529715347044635,-0.515391376229662
0.531116329095055,1.37203697179326,-0.509958226840763,0.948182748046496,0.753920151060149,0.499846366169086,-0.161106210573578,0.232737770125633,-0.026337588062302,1.68422075805122,1.44716237360836,0.786267258741205,1.23472396091756,1.38497094600448,1.64391915226636,0.629761127731967,1.62333313646964,1.70018674981902,0.781316611498875,0.553716434600157,-0.359104974201182,-0.098584374799498,-0.058732180418572,-0.102079973198473,-0.195416238400454,-0.12392677448822,-0.31790455079323,-0.190625750851271,-0.265092340298021,-0.245219150219052,-0.178680054030474,-0.113503585439344,-0.201959617535172,-0.423856371642796,6.41332820472846,-0.089272217783322,-0.245219150219052,-0.217156594707027,-0.299192001024252,-0.129527778442214,-0.233988980608079,-0.211896468196532,-0.258343823600094,-0.133584258048468,-0.159308317063158,-0.09120807874674,0.581693187735884,0.892354719388386
0.512513396481608,-0.776141517425044,-0.509958226840763,0.716950247905915,0.514512467902672,0.676121490987953,-1.1296762231344,-0.598380108123291,-0.956199392269019,0.541749342427217,-0.272875428400237,-1.02694859250338,1.23472396091756,-2.26312281394211,-0.929364063877136,-0.924861418485825,0.309120229773172,0.037900677377696,-0.422529103542769,-0.256579155273216,-0.359104974201182,-0.098584374799498,-0.058732180418572,-0.102079973198473,-0.195416238400454,-0.12392677448822,-0.31790455079323,-0.190625750851271,-0.265092340298021,-0.245219150219052,-0.178680054030474,-0.113503585439344,4.94978220520412,-0.423856371642796,-0.155871661192766,-0.089272217783322,-0.245219150219052,-0.217156594707027,-0.299192001024252,-0.129527778442214,-0.233988980608079,-0.211896468196532,-0.258343823600094,-0.133584258048468,-0.159308317063158,-0.09120807874674,0.581693187735884,-0.476998300894624
-0.00464813017223,1.37203697179326,-0.509958226840763,1.08031560526969,0.993327834217625,2.1343975235804,-0.554445675768465,1.52108955274073,1.43639631024568,-0.78605111187091,0.410201784837626,0.786267258741205,-0.75451552847206,0.168939692688953,0.357277544194614,0.629761127731967,0.309120229773172,0.766318169795803,1.28027898023324,0.148568639663471,-0.359104974201182,-0.098584374799498,-0.058732180418572,-0.102079973198473,-0.195416238400454,-0.12392677448822,-0.31790455079323,-0.190625750851271,-0.265092340298021,-0.245219150219052,-0.178680054030474,-0.113503585439344,-0.201959617535172,-0.423856371642796,-0.155871661192766,-0.089272217783322,-0.245219150219052,-0.217156594707027,-0.299192001024252,-0.129527778442214,-0.233988980608079,-0.211896468196532,3.86947946776845,-0.133584258048468,-0.159308317063158,-0.09120807874674,1.6931017225164,1.6218231507541
0.03358410375058,0.655977475387156,0.389895246249612,0.056285961789971,-0.538881337990224,0.966860982572318,-0.784083167009411,0.142243559886495,-0.127583285941544,1.52000515416276,1.22495653315749,0.786267258741205,1.23472396091756,0.168939692688953,0.357277544194614,2.18438367394976,0.309120229773172,0.05657804897816,1.12187822825408,2.35437330098543,3.1922757279566,-0.098584374799498,-0.058732180418572,-0.102079973198473,-0.195416238400454,-0.12392677448822,-0.31790455079323,-0.190625750851271,-0.265092340298021,-0.245219150219052,-0.178680054030474,-0.113503585439344,-0.201959617535172,-0.423856371642796,-0.155871661192766,-0.089272217783322,-0.245219150219052,4.60338827100315,-0.299192001024252,-0.129527778442214,-0.233988980608079,-0.211896468196532,-0.258343823600094,-0.133584258048468,-0.159308317063158,-0.09120807874674,0.581693187735884,0.252470130471092
-0.513213818997784,0.655977475387156,-0.509958226840763,-1.33110903905351,-1.64015668051461,-0.999636838458939,0.889314788964214,-0.226877560825778,-0.354053925934583,0.978093661330842,0.574798703690123,0.786267258741205,-0.75451552847206,-1.04709156062658,1.00059834823049,2.18438367394976,0.309120229773172,-0.018131437423697,-0.02652722359486,-0.706743371869534,2.83402241151086,-0.098584374799498,-0.058732180418572,-0.102079973198473,-0.195416238400454,-0.12392677448822,-0.31790455079323,-0.190625750851271,-0.265092340298021,-0.245219150219052,-0.178680054030474,-0.113503585439344,-0.201959617535172,-0.423856371642796,-0.155871661192766,-0.089272217783322,-0.245219150219052,-0.217156594707027,3.34118598633359,-0.129527778442214,-0.233988980608079,-0.211896468196532,-0.258343823600094,-0.133584258048468,-0.159308317063158,-0.09120807874674,-0.529715347044635,-0.644648063190955
-0.346428905911704,-0.776141517425044,0.389895246249612,-1.06684332460713,-1.64015668051461,0.948546683889838,-0.956879695071904,-0.134001924001399,-0.207514100056734,-0.78605111187091,-0.859251951812258,-1.02694859250338,-0.75451552847206,-1.04709156062658,-0.929364063877136,2.18438367394976,-1.0050926769233,-1.24616862015422,-0.739330607501096,-0.646721476323358,-0.359104974201182,-0.098584374799498,-0.058732180418572,-0.102079973198473,5.11552227812777,-0.12392677448822,-0.31790455079323,-0.190625750851271,-0.265092340298021,-0.245219150219052,-0.178680054030474,-0.113503585439344,-0.201959617535172,-0.423856371642796,-0.155871661192766,-0.089272217783322,-0.245219150219052,-0.217156594707027,-0.299192001024252,-0.129527778442214,-0.233988980608079,-0.211896468196532,-0.258343823600094,-0.133584258048468,-0.159308317063158,-0.09120807874674,-0.529715347044635,-0.796940595353271
